Tópico de Búsqueda,Video ID,Title,Published At,Duration (min),Views,Likes,Comments,Tags,Description,Channel Title,
UPY Mexico,CLWrN6iqCsI,#Wedesignthefuture - IngenieríA En Robotica Computacional,2021-04-27,1.35,697,14,1,"upy, universidad politécnica, yucatan, politecnica de yucatan, bis, dgutp, cgutp, sistemas embebidos, robótica computacional, datos, ingeniería, data engineer, embedded systems, computational robotics, ai, ia, bigdata, ciencia de datos, internet de las cosas, iot, industria 4.0, tecnologías disruptivas, educación superior, práctica profesional, up yucatan","Mediante la Ingeniería en Robótica Computacional, la UPY forma profesionistas bilingües con un enfoque en la comprensión y manipulación del mundo físico a través de los sistemas computacionales, especializados en aprovechar la complejidad que se requiere para potencializar las altas capacidades de integración de sensores y actuadores que se incluyen en la robótica avanzada. Conoce más en www.upy.edu.mx",UpyucatáN,
UPY Mexico,U9mSTc8Bs6Q,Upy Universidad PolitéCnica De YucatáN Oferta Educativa,2017-07-12,15.3,131,5,0,"upy, universidad politecnica de yucatan, upy universidad, merida, yucatan, universidades, universidades en yucatan, dana garcia, platicas de cafe con dana garcia, cafe, oferta educativa en yucatan, oferta educativa en merida, oferta educativa",Transmisión especial al Director Académico donde platicamos de la oferta educativa en la UPY así como la obtención de becas.,PláTicas De Salud Con Dana GarcíA,
UPY Mexico,avGYHncAAmE,Comienza La ConstruccióN De La Universidad PolitéCnica De YucatáN,2016-01-08,1.15,535,1,0,"mérida, yucatán, méxico, diario de yucatán, grupo megamedia, yucatan.com.mx, universidad politécnica de yucatán, rolando zapata bello, ucú, raúl godoy montañez, david domínguez massa, eduardo joaquín méndez marrufo, josé alberto guerrero silva","La Universidad Politécnica de Yucatán, cuya construcción puso en marcha el Gobernador Rolando Zapata Bello este viernes 8 de enero, será la primera de las cinco importantes obras que están marcha en acabarse este mismo año. Esta universidad que se construye en terrenos del municipio de Ucu, su primera etapa que concluiría en 180 días tendría una inversión de 100 millones de pesos, y al concluirse sus cinco etapas en los próximos años, se habrá invertido 650 millones de pesos. Raúl Godoy Montañez...",Diario De YucatáN Megamedia,
UPY Mexico,Y0hpmnHR8vk,#Upyabroad Gilberto GarcíA,2018-02-12,2,421,11,1,"canada, upy abroad, universidad politécnica de yucatán, bis","Our UPY Abroad student, Gilberto García, talks about what it means for him to study in Canada.",UpyucatáN,
UPY Mexico,dTcabsEBClA,Estudiantes De IngenieríA Ganan Su Pase Para Ir A La Nasa,2024-07-18,2.03,685,14,0,"uno tv, uno tv noticias, news, noticias","Estudiantes yucatecos llegarán a la NASA y representarán a México en la International Space Settlement Design Competition. Karina, Ezequiel y Walter, son estudiantes de Ingeniería en la Universidad Politécnica de Yucatán y Universidad Autónoma de Yucatán. Ellos se postularon para participar en el proyecto y fueron seleccionados. En el torneo desarrollarán propuestas de asentamientos humanos en el espacio. Consulta la información completa: https://www.unotv.com/estados/yucatan/estudiantes-yucatec...",Unotv,
UPY Mexico,e3xDpElkRUA,Ceremonia AcadéMica De La 1a GeneracióN De Egreso De La Up YucatáN,2021-01-09,42.02,511,43,0,"universidad politecnica, yucatan, upy, bis, modelo, ingeniería en datos, ingeniería en robotica, robotica computacional, ingeniería en sistemas, sistemas embebidos, sistemas embebidos computacionales, graduation, graduación, ceremonia academica, titulo universitario, upyngineers, 1a generación","En el marco del 5º aniversario de fundación de la Universidad Politécnica de Yucatán se celebra la ceremonia académica de la 1a generación de egreso de las ingenierías en Datos, Robótica Computacional y Sistemas Embebidos Computacionales, quienes se convierten en la primera generación de profesionistas en dichas áreas a nivel nacional. Fundada por decreto el 8 de enero de 2016, la UP Yucatán es la primera Institución de Educación Superior en México especializada en la formación del Talento Human...",UpyucatáN,
UPY Mexico,TilMnT73Oh4,Tech4nature MéXico | Evento De Lanzamiento,2022-05-26,64.17,839,39,0,"huawei, innovación, tecnología, méxico, naturaleza, biodiversidad, inteligencia artificial, nube, yucatán","Tech4Nature México es un proyecto que a través del uso de tecnologías como Inteligencia Artificial y Nube busca contribuir a la protección de la biodiversidad y la naturaleza en Yucatán, México. Únete al evento de lanzamiento de este proyecto en el que colabora #Huawei, C Minds, el gobierno de Yucatán, IUCN, RFCx y la Universidad Politécnica de Yucatán. #TECH4ALL #México #EnLatamParaLatam",Huawei LatinoaméRica,
UPY Mexico,Z-tQAH483_8,Esto Se Vivió Ayer En YucatáN,2025-05-07,2.5,1581,12,0,,"El Gobierno de Yucatán registra a madres autónomas en “Mujeres Renacimiento” en los 106 municipios, entrega becas “Benito Juárez” a estudiantes de preparatoria y anuncia la participación de la UPY en el Torneo Mexicano de Robótica.",En Otras Noticias,
UPY Mexico,YK7ZI-yaCsI,Sipse Noticias Upyexperience2020,2020-02-19,1.52,283,7,0,"upy, robotica, embebidos, datos, ingeniería, exani, senegal, politecnica, yucatan, universidad, ceneval, experience, 2020, sipse, noticias, television, 9.1, gretel, mac","La UPY abre sus puertas para que quienes están en la búsqueda de una opción universitaria, puedan conocerla de una forma vivencia",UpyucatáN,
UPY Mexico,4cKLMpL_des,Tech4nature MéXico,2022-10-20,2.53,444,4,1,,"Descubre Tech4Nature México, una alianza multisectorial que busca la conservación y regeneración de la biodiversidad de ecosistemas de la Reserva Natural de Dzilam en Yucatán, uno de los humedales más importantes de México y del mundo, mediante el uso de la Inteligencia Artificial (IA). Esta iniciativa está dirigida por C Minds, la Unión Internacional para la Conservación de la Naturaleza, el gobierno de Yucatán y Tech4All de Huawei, en colaboración con la Universidad Politécnica de Yucatán la e...",C Minds,
UPY Mexico,X3z5KfLWLTs,2x24 Universidad PolitéCnica De YucatáN,2017-03-15,27.6,295,7,0,,Programa Especial sobre la Universidad Politécnica de Yucatán.,Inngenio Viral,
UPY Mexico,sIb0L-i_YOA,"InauguracióN Del Laboratorio AcadéMico De InnovacióN, DiseñO Y Manufactura Digital YucatáN",2021-02-18,42.1,161,1,0,,UNIVERSIDAD POLITÉCNICA DE YUCATÁN,Revista Industria - Concamin,
UPY Mexico,Klkoho6QZXU,Invitacion Witcom Staff 2019,2019-10-17,0.73,270,9,0,"telematica, witcom 2019, gis latam, empoderando telematica, ia","No falten del 4 al 8 de Noviembre de 2019, en Mérida, Yucatán, La sede es la Universidad Politécnica de Yucatán (¡Gracias por recibirnos!). LEs contamos que es WITCOM: Somos un foro interdisciplinario que une a estudiantes, industriales, empresarios, graduados, científicos, funcionarios gubernamentales y comunidades científicas y tecnológicas. WITCOM tiene como objetivo potenciar la telemática, las tecnologías disruptivas, y este año, en particular, nos unimos a la revolución geoespacial a travé...",Witcom Upiita,
UPY Mexico,oTXZKh1EJKs,"#Iftp | Invent For The Planet ""The Deal""",2019-02-17,79.33,907,21,3,"upy, yucatan, politecnica, embebidos, bigdatata, robotica, bis, admision, iftp, invent, planet, tamu, 2019, innovation","After 48 hrs, here the final presentations for the 5 UP Yucatán teams. Who will represent us on the next phase?",UpyucatáN,
UPY Mexico,FNABZpGOyFs,Upy Spooky Fest 2020,2020-11-01,40.63,472,49,2,,"Welcome to our new edition of the UPY Fest, the ""UPY Spooky Fest"", where the UPY community is sharing all their talent with us from home. In this special edition we celebrate Halloween and Día de Muertos season, which are very important for all of us, but this time, we will do it from home. #StayAtHome",UpyucatáN,
UPY Mexico,F4p3qEUuE_U,#Wedesignthefuture - Conoce El Modelo Bis,2021-04-27,2.75,405,10,0,"upy, universidad politécnica, yucatan, politecnica de yucatan, bis, dgutp, cgutp, sistemas embebidos, robótica computacional, datos, ingeniería, data engineer, embedded systems, computational robotics, ai, ia, bigdata, ciencia de datos, internet de las cosas, iot, industria 4.0, tecnologías disruptivas, educación superior, práctica profesional, up yucatan","El Modelo Bilingüe, Internacional y Sustentable es un modelo único en México que permite formar profesionistas Bilingües, con un enfoque global y con sentido humano, sensibles al entorno social y ambiental. Conoce más de cada uno de sus componentes en www.upy.edu.mx",UpyucatáN,
UPY Mexico,u1XfL2p5Qvg,Hechos Pm Desde La Upy,2017-01-17,8.62,748,12,0,"tv azteca, javier alatorre, hechos, rolando zapata, yucatán, siies, upy, universidad, politécnica, robótica, big data, sistemas embebidos, informe, gobierno","Entrevista de Javier Alatorre al Gobernador Constitucional de Yucatán, Lic. Rolando Zapata Bello, con motivo de su 4 Informe de Gobierno en el noticiero Hechos PM, transmitido desde las instalaciones de la Universidad Politécnica de Yucatán",UpyucatáN,
UPY Mexico,4phmhWXCHhM,Upy Fest 1st Edition #Stayathome,2020-05-16,34.92,586,56,3,"stay at home, quedate en casa, ingeniería, engineering, sistemas embebidos, robótica computacional, datos, embedded systems, comptational robotics, data","The UPY community all together presents UPY Fest #StayAtHome, an online event where you can enjoy all the talent from our students and academy. Remember to follow all the preventive practices, and most important: #StayAtHome.",UpyucatáN,
UPY Mexico,eXlOFyjytns,Halloween Costumes For 5 Kids Checkkkk… 5 Million Views On Tiktok,2022-10-30,0.38,35087466,998216,0,,,Jesssfam,
UPY Mexico,fhv-uPy-PII,Conectividad Ferroviaria En El Sur De MéXico. #Noticias #GobiernodeméXico #Claudiasheinbaum,2025-01-14,0.98,465,17,0,,"Avances en la conectividad ferroviaria del sur de México: un proyecto clave para el desarrollo económico y social. Descubre cómo el Gobierno de México, liderado por Claudia Sheinbaum, está transformando la región con inversiones históricas.   Conoce los beneficios: empleo, turismo y mejor transporte para todos. #Noticias #GobiernoDeMéxico #ClaudiaSheinbaum #Infraestructura #TrenMaya",Apoyos Bienestar Mx,
UPY Mexico,c-bAOO-TerM,#Iftp | Invent For The Planet Live Show Pm 02/16/2019,2019-02-16,28.45,540,16,0,"upy, yucatan, politecnica, embebidos, bigdatata, robotica, bis, admision, tamu, iftp, invent, planet, universidad, 2019, zee, zona economica, especial","LiveShow for Friday, February 15th, 8:00 PM Take a look inside the Universidad Politécnica de Yucatán during the Invent for the Planet 2019 edition. Live shows and recaps for the best moments during the 48 hours. Kick off: Friday, 15th 4:00 PM (CST) Final presentations: Sunday 17, 2:00 PM (CST)",UpyucatáN,
UPY Mexico,kGZFXzuvMqo,#Iftp | Invent For The Planet Recap Pm 02/16/2019,2019-02-17,45.68,266,11,1,"upy, yucatan, politecnica, embebidos, bigdatata, robotica, bis, admision, siies, bernardo, cisneros, fablab, fabhub, fabcity, iyem, emprendedores, investigación, innovación, educación, superior, buenfil, instituto, yucateco, movil","#IFTP Recap PM for Saturday 02/16/2019 Take a look inside the Universidad Politécnica de Yucatán during the Invent for the Planet 2019 edition. Live shows and recaps for the best moments during the 48 hours. Kick off: Friday, 15th 4:00 PM (CST) Final presentations: Sunday 17, 2:00 PM (CST)",UpyucatáN,
UPY Mexico,ZRUaNKI9ysI,Who Should Kassie Be Next? | Harley Quinn Makeup Transformation,2023-03-07,0.43,12058128,306149,1952,,,Shab & Kassie,
UPY Mexico,Q15HHWHjUAk,#Upyabroad Samara MuñOz,2017-08-17,0.95,372,4,1,"upy, universidad, politecnica, yucatan, bis, international, computational, robotics, embedded systems, big data, iot, tecnologia, disruptiva, bilingue, internacional, sustentable, ingenieria, datos, sistemas, embebidos, robotica, computacional","Samara Muñoz, It's part of our first generation of UPY students that was selected for course a complete quarter in a University in Canadá as part of a International Mobility Program sponsored by the Secretaría de Educación Pública in México.",UpyucatáN,
UPY Mexico,B9GCk26Hqpk,TecnologíAs De La InformacióN Y ComunicacióN,2019-08-27,3.38,149,3,0,"tics, tecnología, comunicación","Yucatán es una tierra de armonía y unidad en la búsqueda de alianzas a escala global, nuestros esfuerzos están alineados con objetivos comunes de crecimiento, modernidad y transformación. Es una tierra con muchas ventajas competitivas, como su posición geográfica privilegiada y capacidades logísticas que le permiten conectarse con los principales mercados internacionales en un tiempo óptimo.",Sety YucatáN,
UPY Mexico,UAxtrr5pCI8,#Upyabroad Edwin Hoil,2017-08-17,1.45,224,5,0,"upy, universidad, politecnica, yucatan, bis, international, computational, robotics, embedded systems, big data, iot, tecnologia, disruptiva, bilingue, internacional, sustentable, ingenieria, datos, sistemas, embebidos, robotica, computacional","Edwin Hoil, It's part of our first generation of UPY students that was selected for course a complete quarter in a University in Canadá as part of a International Mobility Program sponsored by the Secretaría de Educación Pública in México.",UpyucatáN,
UPY Mexico,upY-ZCbGQ2I,Juicio Por Diana Sacayan: “Queremos Que Se Hable De Travesticidio”,2018-03-14,3.63,591,5,3,,"Entrevista a Sasha Sacayan, querellante por el asesinato de su hermana, la dirigente travesti apuñalada en un crimen de odio en 2015. El lunes es la próxima audiencia.",Canal Abierto,
UPY Mexico,X07s95ujdzs,Carlos Feria Salomé No Quiere Comer La Ensalada,2022-02-24,0.92,88061392,3540475,12115,,Salomé no quiere comer ensalada y tuve hacer esto para que coma jejeje,"Los Feria, Adri Y Salo Team",
UPY Mexico,ishrmv42xh8,Upy Gp60 ???? Leads Manifest In Ysleta El Paso Texas 4-7-2023,2023-04-10,0.2,1295,0,2,,UPY GP60 ???? (Raised Letter K3LA) UPY SD40-2 ???? Filmed April 7 . 2023 Hope You Like The Video Subscribe Like And Comment,El Paso Tx Railfanner,
UPY Mexico,DXUAL57Wq3g,Up 4526 East With Upy 1388 Yard Switcher By Global 3 On 7-26-09,2009-07-26,1.5,413,4,2,"rail, railroad, train, railfan, switcher, emd, mp15dc, canon, hv30, hd, family friendly","This Union Pacific manifest train had a yard switcher sandwiched between the leaders. Caught as it passed Global 3 before it passed The Rochelle Railroad Park at about 10:45 am. Ten seconds of ""stop action"" inserted to allow a better look at the switcher. Information about the switcher here: http://utahrails.net/all-time/upy-03.php http://en.wikipedia.org/wiki/EMD_MP15DC Camera: Canon HV30 30p Microphones: Azden ECZ 990 Edited in: Sony Vegas Studio Platinum 9.0",Basicbill,
UPY Mexico,s59D7JERm1o,How Trump'S Tariffs Are Already Impacting Businesses | 60 Minutes Australia,2025-05-12,1.67,13823,440,106,"60 minutes, 60 minutes australia, tara brown, 60mins, amelia adams, news, world news, news australia, investigative journalism, 60 minutes australia youtube, 60 minutes youtube, 60 minutes episodes, 60 minutes australia episodes, 60 minutes australia, 60 minutes, adam hegarty, dimity clancey, nick mckenzie, donald trump, tariffs, china, trade war, stock market, jd vance, business, xi jinping, victor gao, economy, united states, america, economics","ustralian businesses are already being hammered by Donald Trump’s controversial tariffs, and it could be just the beginning. *Trade Wars (2025)*  Subscribe: http://9Soci.al/chmP50wA97J  WATCH Full Episodes on 9NOW: https://9now.app.link/uNP4qBkmN6 *MORE VIDEOS like this one*  https://youtu.be/EmAfHecN2C8  https://youtu.be/fL5382tl7LA  https://youtu.be/xOIfN26-UPY FOLLOW 60 Minutes Australia  Instagram: https://www.instagram.com/60minutes9  TikTok: https://www.tiktok.com/@60minutes9  Face...",60 Minutes Australia,
