Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Category_Broad_Drink,Item_Category_Broad_Food,Item_Category_Broad_Non-Consumable
NCH55,-0.18460955879076224,-0.5956909110359612,1.0032778943924114,-0.23070622675656174,-0.5786558412316981,0.7624957898950719,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI06,0.5024126937248432,0.7951060913629336,-0.3056009653212034,0.629730825864993,-0.323276894834085,-0.3247548334224873,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI17,-0.2816065021555687,-0.4726332236409657,0.348838464535604,-0.7299869716236674,1.55837518994433,-0.8963687749884518,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCI18,0.6012076292105583,0.4421119283175289,0.348838464535604,1.3336613659111494,-1.1918113591864716,1.1930900961594517,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI29,0.11915647847853444,-0.5272982919459138,1.657717324249219,0.010748755217904329,-0.7382956049952166,-0.9060571468794003,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCI30,0.4058889061813284,0.239728608171497,0.348838464535604,1.68944573313004,-0.07974395605215903,1.6021546871106123,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI31,-1.1380185386936166,-1.44245667119845,1.0032778943924114,-1.6789602559172736,0.5889108814406313,1.5483303988275647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCI42,0.5857827494364475,0.42612913704630645,0.348838464535604,1.0805711424086064,-1.2699208791407908,1.2792089574123273,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI43,-0.9658844509076818,-1.181661221691333,0.348838464535604,-1.4951497794329762,-0.9382552238288681,1.5160358258577367,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI54,0.2139769050653988,-0.6184394237655538,2.3121567541060264,-0.5087735652890455,-0.6493156255042086,0.5149040637930526,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI55,0.3139074145222142,0.560717967100785,-0.3056009653212034,-0.31005701998416735,-1.2214533299661696,1.2469143844424992,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCJ05,0.36377803808636344,0.19609460746171767,0.348838464535604,0.18670159128464253,-0.5111922198395681,1.2684440997557178,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCJ06,-0.8987909554485132,-0.6996771082330864,-0.9600403951780108,-0.34562568479983363,-0.6152537656910474,1.5698601141407842,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCJ17,-1.0044939659250878,-1.0785869260820746,-0.3056009653212034,-0.8973217380868632,2.1928201821345046,-1.104130527761015,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCJ18,0.37693176991827393,-0.09696058639038187,1.0032778943924114,-0.36630224066095207,2.32490567894233,-0.09869282263368812,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCJ19,-0.7997121264700232,-0.8239604698053228,-0.3056009653212034,-1.3554780982675,1.3580957228522386,1.2469143844424992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCJ29,-0.6532230841981007,-0.8576910231629948,0.348838464535604,-0.8953888335592481,-0.7425295080866242,-0.4754628406150205,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCJ30,1.2973144734949646,0.12990820189070412,2.3121567541060264,0.4619565025944061,0.3682192211615435,-1.5045832325868882,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCJ31,0.9085696507216722,1.3001230739598932,-0.3056009653212034,1.6192748557625156,2.3894734914274314,1.3760926763218126,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCJ42,-0.25217621007122254,-0.4421384501112099,0.348838464535604,-0.6229974845126186,-1.147992302250061,1.4945061105445172,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCJ43,-0.5296347836766984,-0.12591451238303472,-0.9600403951780108,0.5324187474222047,-0.8183041795827526,-1.3291160527841535,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCJ54,1.7398097975669993,2.3336899833568374,-0.3056009653212034,1.4676159450182795,-0.21557781631744494,-0.6272473335732144,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCK05,-0.8243162291771936,-1.2604965847714733,1.657717324249219,-1.290326329656683,0.3319000144368768,1.5698601141407842,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCK06,-0.7476649861279319,-0.7592448732469986,-0.3056009653212034,-0.307573237666182,-1.2818123303069235,-1.674667983561318,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCK07,0.5489712265399502,0.3879861566505668,0.348838464535604,0.3904791249443265,-0.4539787140979659,-0.4646979829584108,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCK17,-1.1328138246594075,-1.3546283615835815,0.348838464535604,-1.6238425628815978,-0.6848093223638042,-0.38934397936214443,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCK18,1.0978319792383677,0.543303588390545,1.0032778943924114,0.38555620119863604,-1.3286188064872968,-0.6907599937472104,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCK19,0.4805528947811647,0.31709316223894796,0.348838464535604,0.8462451265258129,0.6481891123371287,-0.6477005631207722,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCK29,0.4759159677325059,-0.2500507930540021,1.657717324249219,-0.2895344061622129,1.5436218928456673,-1.548719148978987,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCK30,0.5404544217566991,0.8424073092110181,-0.3056009653212034,1.8194947712555385,-0.019450741172909274,0.43955006019678666,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCK31,-1.381599155494604,-1.2877555784733128,-1.6144798250348182,-1.4557561113243296,-0.9158458814202637,-0.41195018044102405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCK42,0.6046143511238589,1.6369971702262243,-0.9600403951780108,1.2138416880801302,-1.2112284249510374,-1.1482664441531139,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCK53,0.7443845807334386,-0.04141653460404103,1.657717324249219,-0.666350922313255,-0.6140626761584271,-0.26016568748283053,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCK54,-0.12167983455896098,-0.3069220748779842,0.348838464535604,-0.39644281866668674,-0.8633975042633084,-0.14175225326012594,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCL05,-1.1351796037658661,-1.439935284319554,1.0032778943924114,-1.5680345468003456,-0.3460227178321,1.4622115375746891,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCL06,-0.4676513710874805,0.6062542141336423,-1.6144798250348182,1.9471137188554855,0.3856918432404517,0.39649062957034886,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCL07,-1.4450966667119556,-1.5487751512585541,-0.9600403951780108,-1.621426432222079,-0.7001512120679668,0.22425290706459675,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCL17,-0.1558416848562244,0.45505504762919396,-0.9600403951780108,0.007177714103135226,-0.047405151512568786,-1.16656670216935,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCL18,0.37749955690382403,-0.09645630901460296,1.0032778943924114,0.855588879055377,2.4552102017868846,1.3007386727255468,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCL19,-0.08761261542595548,0.06146655583356759,-0.3056009653212034,0.04053320323468182,-1.1569800006413895,0.5471986367628816,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCL29,0.5122543348077112,0.023225521503648695,1.0032778943924114,0.2803831841281822,1.1635958833054154,-0.6703067641996518,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCL30,0.0493186792558738,0.7739264415802097,-0.9600403951780108,-0.21949722135784816,-0.4517554520737028,1.1392658078764042,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCL31,2.048685917706247,0.6489403601463549,2.3121567541060264,0.034233366255787684,1.2791091313567633,-1.1665667021693502,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCL41,-1.4095153489508168,-1.6413380651237934,0.348838464535604,-1.7061477853391516,-0.49124488141213674,-0.09869282263368812,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCL42,0.8472486562822624,3.331173044975808,-1.6144798250348182,1.6752453278671608,-0.6309712149466664,1.3007386727255468,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCL53,1.8039697269341592,0.7820158911499999,1.657717324249219,0.5636383770507366,-0.6453907075202769,-1.1428840153248092,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCL54,-0.22653116455721026,1.1059370627112486,-1.6144798250348182,0.5561634057081085,0.26877157635535853,-0.044868534350640636,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCL55,0.7143865016635423,1.058675066436836,-0.3056009653212034,1.8219785535735238,0.1432336567770788,-0.14175225326012594,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
NCM05,1.9492285640707232,1.8388902207013595,0.348838464535604,1.974977611456907,0.08171769635494594,-1.2882095936890372,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCM06,0.5005200704396761,0.012803789070879411,1.0032778943924114,0.23260454549771586,0.27460160505063463,-1.1482664441531139,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
