Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type,Cluster,Cluster_Label
NCL42,17886.051199999998,5962.017066666666,3,245.0144,0.040457448,18.85,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCL53,24617.2892,3077.16115,8,176.0028,0.03977834,7.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCL54,10331.2186,3443.7395333333334,3,175.5387333333333,0.0828322073333333,12.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCL55,16951.268,3390.2536,5,254.124,0.0769198075,12.15,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCM05,25639.2922,4273.215366666666,6,263.6226,0.0740226195,6.825,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCM06,15446.56,2206.6514285714284,7,155.4513142857143,0.0831067814285714,7.475,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCM07,10150.7868,1268.84835,8,84.29079999999999,0.043739688375,9.395,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCM17,5486.8578,1097.37156,5,44.8886,0.0711935646,7.93,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCM18,5510.8266,1836.9422,3,60.8194,0.0828070826666666,13.0,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCM19,11139.4998,2784.87495,4,113.1202,0.04719418075,12.65,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCM26,11791.318,2358.2636,5,154.034,0.0266576232,20.5,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCM29,14427.886,2061.1265714285714,7,131.30545714285714,0.0193573592857142,11.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCM30,3880.2824,554.3260571428572,7,41.45102857142857,0.074567933,19.1,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCM31,8792.5548,2198.1387,4,141.74040000000002,0.08143529675,6.095,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCM41,3914.904,978.726,4,93.637,0.03571682125,16.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCM42,2948.1624,1474.0812,2,110.2912,0.028423607,6.13,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCM43,15822.737,2260.391,7,163.3352857142857,0.0234384149999999,14.5,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCM53,7883.072,1576.6144,5,105.808,0.0521794768,18.75,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCM54,11572.2698,2314.45396,5,127.3478,0.058570554,17.7,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCM55,7033.5112,2344.503733333333,3,185.4257333333333,0.081747292,15.6,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCN05,15013.79,2502.2983333333336,6,183.245,0.0144912994999999,8.235,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCN06,12284.009999999998,2456.802,5,163.8868,0.1368470611999999,8.39,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCN07,10941.7572,1563.1081714285715,7,131.37125714285713,0.0372442682857142,18.5,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCN14,11760.6912,1960.1152,6,184.3108,0.1137794281666666,19.1,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCN17,5127.3258,1281.83145,4,101.3608,0.05498095175,11.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCN18,14429.2176,2885.84352,5,112.5944,0.12472798,8.895,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCN19,14041.722,2340.287,6,189.853,0.0139376618,13.1,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCN26,9374.464,1874.8928,5,116.8408,0.0335241715,10.85,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCN29,1555.3088,311.06176,5,48.82340000000001,0.01645521875,15.2,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCN30,5985.542,997.5903333333332,6,97.441,0.0188964565,16.35,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCN41,5665.9580000000005,1133.1916,5,123.533,0.0671193114,17.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCN42,14567.0382,2913.40764,5,147.3818,0.01422709375,20.25,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCN43,10716.051,1786.0085,6,123.323,0.0086802472,12.15,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCN53,3952.1888,564.5984,7,35.00168571428571,0.0365502845714285,5.175,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCN54,3938.8728,787.7745600000001,5,76.7328,0.021375816,20.35,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCN55,22352.9034,4470.58068,5,240.0138,0.0596885,14.6,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCO02,7711.9614,1285.3269,6,66.24753333333334,0.0734668596,11.15,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCO05,13992.4528,1998.9218285714285,7,98.90982857142856,0.0466102515714285,7.27,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCO06,2071.3038,345.2173,6,34.272466666666666,0.1201299276666666,19.25,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO07,9587.52,2396.88,4,212.706,0.0116252025,9.06,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCO14,2275.0386,455.00772,5,44.3686,0.0336374212,9.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO17,14381.28,2054.4685714285715,7,119.91542857142858,0.0826416521666666,10.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCO18,15643.6368,3128.72736,5,177.9486,0.0246841202,13.15,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO26,12743.412,2123.902,6,116.83253333333332,0.0769608933333333,7.235,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO29,16774.1652,2396.309314285714,7,164.40974285714287,0.032290516,11.15,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCO30,13965.8208,2327.6368,6,183.8608,0.017714325,19.5,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO41,10740.6856,1790.1142666666665,6,98.07173333333331,0.0209739073333333,12.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCO42,15455.8812,2575.9802,6,145.6602,0.0246896238333333,21.25,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO43,9614.152,1922.8304,5,101.0016,0.04720297775,5.5,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCO53,14517.1032,3629.2758,4,183.5108,0.175469888,16.2,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCO54,8620.7784,1077.5973,8,55.8614,0.015627688875,19.5,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCO55,6110.046600000001,1222.00932,5,107.0338,0.1169996808,12.8,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCP02,3733.1406,933.28515,4,59.5562,0.05233880575,7.105,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP05,22314.9528,2789.3691,8,151.6899,0.0281354306666666,19.6,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCP06,12544.3378,1792.0482571428572,7,151.2366,0.0430585242857142,20.7,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP14,7317.142,2439.0473333333334,3,104.6306,0.1106168696666666,8.275,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP17,4602.0096,920.40192,5,64.2568,0.0277198155,19.35,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCP18,20313.558,2901.936857142857,7,150.48508571428573,0.0286320818571428,12.15,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP29,4602.009599999999,767.0015999999999,6,64.8168,0.1274690762,8.42,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCP30,4792.4284,798.7380666666667,6,39.44886666666667,0.0327871253333333,20.5,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP41,3451.5072,862.8768,4,108.6096,0.021997552,16.6,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCP42,13174.8504,2634.97008,5,194.5678,0.0185730252,8.51,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP43,10785.96,2157.192,5,179.826,0.0351244958,17.75,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCP50,7814.4946,1116.3563714285715,7,79.87608571428572,0.0231321003333333,17.35,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCP53,16162.9608,4040.7402,4,237.0906,0.0329236915,14.75,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCP54,8622.109999999999,2155.5275,4,124.123,0.03524717225,15.35,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCP55,3591.991,598.6651666666667,6,55.644733333333335,0.0133097602499999,14.65,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCQ02,10138.8024,3379.6008,3,186.8889333333333,0.0074577893333333,12.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCQ05,18507.9084,2313.48855,8,150.5583,0.0277770424,11.395,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCQ06,34680.1904,3853.3544888888887,9,254.96806666666663,0.0453485644444444,13.0,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCQ17,9700.706,2425.1765,4,155.988,0.143227134,10.3,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCQ18,8488.95,2122.2375,4,99.995,0.1350657975,15.75,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCQ29,5206.556,1735.5186666666666,3,260.22780000000006,0.1433618235,12.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCQ30,3898.9248,779.7849600000001,5,123.0014,0.0374096612,7.725,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCQ38,9161.408,1308.7725714285714,7,105.84228571428572,0.0148236805714285,16.35,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCQ41,12680.161,2536.0322,5,194.2794,0.0220985743999999,14.8,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCQ42,12843.9478,2140.6579666666667,6,127.40113333333332,0.0451649112,20.35,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCQ43,8407.722399999999,1050.9652999999998,8,108.7787,0.1232973227142857,17.75,Non-Edible,Non-Consumable,Others,2,Non-Edible Goods
NCQ50,26074.0596,4345.6766,6,213.6718,0.0343178902,18.75,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCQ53,34508.414000000004,4929.77342857143,7,236.50185714285712,0.0189259542857142,17.6,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCQ54,17518.5296,3503.7059200000003,5,167.6674,0.0142352566,17.7,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR05,21031.2904,3004.470057142857,7,198.87982857142856,0.0546768348571428,10.1,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCR06,2599.2832,649.8208,4,42.0612,0.00676605125,12.5,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR17,14365.3008,2394.2168,6,115.48253333333334,0.0244072703333333,9.8,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCR18,2982.784,596.5568000000001,5,43.0512,0.020514022,15.85,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR29,4414.254,1103.5635,4,56.718,0.05465549175,7.565,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCR30,2684.5056,447.4176,6,74.95293333333333,0.0879305951666666,20.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR38,22650.516,3775.086,6,252.63906666666665,0.127895977,17.25,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR41,11520.3374,1920.0562333333332,6,95.84273333333334,0.0180494413333333,17.85,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCR42,332.90000000000003,110.96666666666668,3,33.69,0.0472234206666666,9.105,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR50,16385.338,4096.3345,4,153.73399999999998,0.011807912,20.2,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCR53,23629.242,3375.606,7,224.68325714285717,0.1793758223333333,12.15,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCR54,10999.016,2199.8032,5,196.63100000000003,0.10767154425,16.35,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCS05,8082.1462,2020.53655,4,132.3192,0.02096710075,11.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCS06,22091.244,3155.892,7,262.191,0.0357096968333333,7.935,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCS17,10683.4268,2136.6853600000004,5,94.4636,0.0805917654,18.6,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCS18,10719.38,2143.876,5,107.6338,0.04226873,12.65,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCS29,21199.072,3533.1786666666667,6,265.45506666666665,0.0782643546666666,9.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCS30,13949.8416,1992.8345142857145,7,128.49377142857142,0.1035887468333333,5.945,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCS38,6527.5032,1631.8758,4,113.7676,0.0903748686666666,8.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCS41,4042.7376,2021.3688,2,184.0608,0.0533561565,12.85,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCS42,7662.026400000001,1915.5066,4,91.5146,0.0695383285,8.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCS53,19015.248,2376.906,8,158.7979,0.09824254525,14.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCS54,24348.306,3478.3294285714287,7,176.56557142857145,0.0109576278571428,13.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCT05,14061.696,3515.424,4,255.8922,0.02097944925,10.895,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCT06,9947.052,1989.4104,5,166.5442,0.0460190292499999,17.1,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCT17,18276.8758,3655.375160000001,5,188.9414,0.0418826756,10.8,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCT18,16117.6864,4029.4216,4,180.6976,0.05941443075,14.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCT29,6579.435600000001,1644.8589000000002,4,122.6664,0.07610033425,12.6,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCT30,2789.0362,464.83936666666665,6,47.638466666666666,0.0995064633333333,9.1,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCT41,10018.9584,2003.79168,5,152.1024,0.0644098603999999,15.7,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCT42,11632.8576,1938.8096,6,149.45586666666665,0.0248982068333333,5.88,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCT53,5262.483200000001,1754.1610666666668,3,164.08593333333334,0.0663168894999999,5.4,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCT54,5236.517,1047.3034,5,94.3294,0.1197809748,8.695,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCU05,6203.258599999999,1033.8764333333331,6,80.92846666666667,0.0653579624999999,11.8,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCU06,8728.638,2909.5460000000003,3,229.23433333333327,0.0930483489999999,17.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCU17,12122.2206,1731.7458,7,101.6674,0.0930115055,5.32,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCU18,12562.3144,2093.7190666666665,6,140.4496,0.0629092163333333,15.1,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCU29,7763.228,2587.7426666666665,3,145.24266666666668,0.0318130806666666,7.685,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCU30,13539.043,2707.8086,5,162.921,0.03494003875,5.11,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCU41,15668.9372,3917.2343,4,190.4846,0.05206176125,18.85,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCU42,23751.083400000003,3958.5139,6,169.01406666666665,0.0195335763333333,9.0,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCU53,5968.2312,1492.0578,4,165.1842,0.0499640615,5.485,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCU54,22021.335,3670.2225,6,208.99366666666663,0.1098203281666666,8.88,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCV05,9267.936,1853.5872,5,153.3656,0.0342965486,10.1,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCV06,20924.7624,2615.5953,8,193.7478,0.072989096625,11.3,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCV17,11542.3088,2885.5772,4,129.8876,0.01613582625,18.85,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCV18,5659.3,2829.65,2,84.425,0.1053426355,6.775,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCV29,9777.273,1955.4546,5,177.0686,0.0293556734,11.8,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCV30,4554.072,910.8144,5,62.411,0.0748336316,20.2,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCV41,12378.5536,1547.3192,8,110.0103,0.018490125125,14.35,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCV42,4199.8664,1399.9554666666666,3,110.85613333333332,0.038554833,6.26,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCV53,23489.424,4697.8848,5,238.928,0.0213823832,8.27,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCV54,11021.6532,1574.521885714286,7,118.29811428571428,0.0372397776666666,11.1,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCW05,6431.628,3215.814,2,108.6438,0.148337856,20.25,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCW06,10967.7234,2193.54468,5,191.7362,0.0589681955,16.2,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCW17,12207.443,3051.86075,4,128.7494,0.0193815905,18.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCW18,15643.6368,3910.9092,4,238.1748,0.059260912,15.1,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCW29,10516.311,1752.7185,6,130.41433333333333,0.0325020033333333,14.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCW30,7251.8936,3625.9468,2,258.74620000000004,0.011039994,5.21,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCW41,15212.1984,3042.43968,5,158.5204,0.01543877425,18.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCW42,13262.736,2652.5472,5,221.0456,0.0751858864,18.2,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCW53,15778.1284,2254.0183428571427,7,192.68762857142855,0.0337994757142857,18.35,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCW54,4523.4452,904.68904,5,57.1388,0.096540272,7.5,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCX05,10194.7296,1274.3412,8,116.2992,0.11441873725,15.199999999999998,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCX06,14487.808,2897.5616,5,181.7376,0.0180581678,17.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCX17,10020.29,3340.096666666667,3,232.36333333333332,0.114048682,21.25,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCX18,16891.346,2413.049428571429,7,196.2252857142857,0.0113100796,14.15,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCX29,15601.6914,1950.211425,8,146.0227,0.10512068025,10.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCX30,23529.372,3921.562,6,247.66093333333333,0.0299700615,16.7,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCX41,14185.5348,2364.2558,6,211.1744,0.0204073884,19.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCX42,18418.6912,2631.2416000000003,7,163.8383142857143,0.0066214579999999,6.36,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCX53,4112.6466,2056.3233,2,141.9154,0.0199641425,20.1,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCX54,11750.7042,1678.6720285714289,7,106.24791428571427,0.05271483,9.195,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCY05,3352.303,670.4606,5,35.4274,0.055038363,13.5,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCY06,11875.2088,2375.04176,5,130.8968,0.0612694284,15.25,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCY17,4371.6428,874.3285599999999,5,43.8086,0.163117891,18.2,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCY18,29067.4964,3229.7218222222223,9,175.04984444444443,0.0335096174444444,7.285,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCY29,5998.857999999999,749.8572499999999,8,55.768,0.084540123375,13.65,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCY30,11771.344,2942.836,4,180.8226,0.0259597895,20.25,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCY41,4781.775600000001,683.1108000000002,7,35.49605714285714,0.0830711844285714,16.75,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCY42,10449.731,2612.43275,4,144.372,0.01517299925,6.38,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCY53,10738.0224,2147.60448,5,111.3544,0.05855279575,20.0,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCY54,13278.0494,3319.51235,4,171.9672,0.1775403895,8.43,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCZ05,2063.98,687.9933333333333,3,104.13233333333334,0.072662345,8.485,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
NCZ06,22830.282,3261.468857142857,7,253.5698,0.1043375902857143,19.6,Non-Edible,Non-Consumable,Household,2,Non-Edible Goods
NCZ17,4933.578,822.2629999999999,6,38.21726666666667,0.0901557736,12.15,Non-Edible,Non-Consumable,Health and Hygiene,2,Non-Edible Goods
